file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9195210441668022;0.8891346431875663;0.9520578620414406;-1;-1;token based replay
sample 0.8;0.9100348894014504;0.8736231733265244;0.9496138174299094;-1;-1;token based replay
sample 0.7;0.887963378897648;0.8313442471976427;0.9528582874127713;-1;-1;token based replay
sample 0.6;0.8878714700922408;0.8311831382795982;0.9528582874127713;-1;-1;token based replay
sample 0.5;0.9303001800358391;0.8853777626532712;0.9800248123007302;-1;-1;token based replay
sample 0.4;0.928992112325018;0.885526836103496;0.9769445432321854;-1;-1;token based replay
sample 0.3;0.9202107264949049;0.8852513989675599;0.9580447240849592;-1;-1;token based replay
sample 0.2;0.9300942571302931;0.8868262627640878;0.9778008763232802;-1;-1;token based replay
sample 0.1;0.9344257225912475;0.8858741854300758;0.9886077100109569;-1;-1;token based replay
sample 0.05;0.8904134551922502;0.8992805303375349;0.8817195347657744;-1;-1;token based replay
sample 0.01;0.9333595631150997;0.8995051183768652;0.969862012327741;-1;-1;token based replay
sample 0.005;0.9084242340087441;0.8495140333219361;0.9761135769200285;-1;-1;token based replay
sample 0.001;0.30457807478835647;0.8806542837640325;0.18413013775698828;-1;-1;token based replay
