file;f1;fitness;precision;generalisation;simplicity;method
base_event_log;0.9195210441668022;0.8891346431875663;0.9520578620414406;-1;-1;token based replay
sample 0.8;0.9100348894014504;0.8736231733265244;0.9496138174299094;-1;-1;token based replay
sample 0.7;0.8878701132942053;0.8311807601371248;0.9528582874127713;-1;-1;token based replay
sample 0.6;0.8878714700922408;0.8311831382795982;0.9528582874127713;-1;-1;token based replay
sample 0.5;0.9234957967293562;0.8848440558821407;0.965678548303037;-1;-1;token based replay
sample 0.4;0.9256150270410347;0.8841683117712654;0.9711386052125852;-1;-1;token based replay
sample 0.3;0.9202107264949049;0.8852513989675599;0.9580447240849592;-1;-1;token based replay
sample 0.2;0.9305722421736977;0.887680298990267;0.9778196402527953;-1;-1;token based replay
sample 0.1;0.9342750783829795;0.8856034318406543;0.9886077100109569;-1;-1;token based replay
sample 0.05;0.8904134551922502;0.8992805303375349;0.8817195347657744;-1;-1;token based replay
sample 0.01;0.9333595631150997;0.8995051183768652;0.969862012327741;-1;-1;token based replay
sample 0.005;0.9084242340087441;0.8495140333219361;0.9761135769200285;-1;-1;token based replay
sample 0.001;0.30457807478835647;0.8806542837640325;0.18413013775698828;-1;-1;token based replay
